title,featuredLevel,publishDate,price,numBedrooms,numBathrooms,propertyType,propertySize,category,m_totalImages,ber_rating,longitude,latitude
"3 Inglewood Close, Clonsilla, Clonsilla, Dublin 15",standard,1/28/2022,349950,3,3,Semi-D,84,Buy,9,E1,-9.490639,52.06153
"21 Belcamp Crescent, Priorswood, Priorswood, Dublin 17",standard,1/28/2022,224950,3,1,Terrace,,Buy,11,G,-8.115089,55.126162
"14 Kenilworth Road, Rathmines, Dublin 6",standard,1/28/2022,1499950,8,8,Terrace,190,Buy,19,D2,-8.1628791,51.8634236
"5 Castlemoyne, Balgriffin, Balgriffin, Dublin 13",standard,1/28/2022,549000,5,4,Semi-D,174,Buy,7,E2,-6.333294,53.272054
"7 Charnwood Heath, Clonsilla, Clonsilla, Dublin 15",standard,1/28/2022,449000,4,3,Semi-D,129,Buy,17,B3,-6.332876,53.272247
"40 Beresford House, Custom House Square, IFSC, Dublin 1",standard,1/27/2022,305000,1,1,Apartment,42,Buy,9,C1,-6.18435,53.277565
"5 Oak House, Seven Oaks, Inchicore, Dublin 8",standard,1/29/2022,350000,3,2,Duplex,107,Buy,19,C1,-7.600674,52.101724
"4 Kilshane Road, Finglas West, Finglas, Dublin 11",standard,1/26/2022,225000,3,1,Terrace,85,Buy,8,E2,-6.310533,53.361929
"45A the Metropolitan, Kilmainham, Dublin 8",standard,1/29/2022,245000,1,1,Apartment,46,Buy,7,C3,-6.286966,53.375506
"52 McKee Avenue, Finglas, Finglas, Dublin 11",standard,1/28/2022,299950,3,1,Semi-D,103,Buy,25,C2,-6.669285,53.249895
"29 Merton Walk, Mount St Annes, Milltown, Dublin 6",standard,1/28/2022,475000,2,2,Apartment,88,Buy,25,E1,-9.052765,52.447231
"374 Kildare Road, Crumlin, Crumlin, Dublin 12",standard,1/5/2022,299950,3,1,Terrace,69,Buy,12,C3,-6.470751,53.417552
"28 Lanesborough Square, Finglas, Finglas, Dublin 11",standard,1/28/2022,269950,3,3,Duplex,98,Buy,14,E2,-6.230811,53.366334
"50 Limekiln Green, Walkinstown, Walkinstown, Dublin 12",standard,1/5/2022,424950,4,2,End of Terrace,152,Buy,20,XXX,-6.4188527,53.3514311
"40 Rathdrum Road, Crumlin, Crumlin, Dublin 12",standard,1/5/2022,324950,2,1,End of Terrace,90,Buy,20,C1,-6.4209332,53.3497646
"6 Lily's Way, Ongar Green, Ongar, Dublin 15",standard,1/28/2022,340000,3,3,End of Terrace,112,Buy,14,E2,-6.400035,53.3161251
"13 Holywell Villas, Swords, Co. Dublin",standard,1/28/2022,285000,2,3,End of Terrace,76,Buy,17,G,-6.3911999,53.317215
"6 St Canice's Court, Finglas, Dublin 11",standard,1/28/2022,225000,2,1,Apartment,65,Buy,20,D1,-6.3636356,53.3092019
"109 The Island, Chapelizod, Dublin 20",standard,1/29/2022,235000,1,1,Apartment,49,Buy,22,B3,-6.4775813,53.2780764
"207 The Crescent Building, Park West, Dublin 12",standard,1/29/2022,235000,2,2,Apartment,91,Buy,13,D1,-6.369468,53.2705266
"Apartment 19, Grand Canal Court, Rialto, Dublin 8",standard,1/28/2022,195000,1,1,Apartment,,Buy,13,C1,-6.179457,53.249659
"Apartment 207, The Crescent, Park West, Dublin 12",standard,1/28/2022,235000,2,2,Apartment,91,Buy,24,D2,-8.869401,53.510149
"Saint Michael's, 11 Drynam Road, Swords, Co. Dublin",standard,1/26/2022,550000,4,1,Bungalow,122,Buy,22,C3,-8.783177,53.625656
"APARTMENT 3, 38 Amiens Street, Dublin 1",standard,1/14/2022,215000,1,1,Apartment,41,Buy,25,E2,-9.34449,52.931344
"Apartment 64, Temple Court, Santry, Dublin 9",standard,1/28/2022,270000,2,2,Apartment,65,Buy,27,XXX,-7.652275,53.21257
"3 The Hoar Rock, Skerries, Co. Dublin",standard,1/21/2022,450000,2,2,End of Terrace,101,Buy,22,D2,-7.780927,53.728441
"36 The Village Gate Dalkey, Dalkey, Co. Dublin",standard,1/29/2022,675000,2,2,Bungalow,72,Buy,23,C3,-9.795796,52.109148
"Asgard, Odins Way, Rathfarnham, Dublin 16",standard,1/14/2022,650000,6,3,Detached,137,Buy,21,D2,-8.710525,51.613256
"Apartment 98, Block E, Old Kilmainham Village, Kilmainham, Dublin 8",standard,1/27/2022,245000,1,1,Apartment,36,Buy,21,C2,-7.806039,53.738465
"38 Holywell Manor, Swords, Co. Dublin",standard,1/28/2022,250000,2,2,Apartment,55,Buy,21,C1,-7.79637,53.749424
"Apartment 208, The Edges 1, Beacon South Quarter, Sandyford, Dublin 18",standard,1/28/2022,295000,1,1,Apartment,60,Buy,19,F,-6.096731,53.199557
"Apartment 21, Temple Hall, Dublin 1",standard,1/28/2022,275000,2,2,Apartment,67,Buy,21,B2,-7.325131,53.036812
"Apartment 12, Le Hunt House, Brennanstown Square, Cabinteely, Dublin 18",standard,1/13/2022,310000,1,1,Apartment,68,Buy,27,C3,-6.686583,53.213338
"193 Apples Road, Wedgewood, Sandyford, Dublin 18",standard,1/4/2022,525000,3,1,Semi-D,80,Buy,14,G,-7.754018,53.880737
"5 Berkeley Road, Phibsborough, Dublin 7",standard,1/30/2022,400000,3,2,Terrace,372,Buy,45,C1,-6.226506,53.312151
"182 Clifden Court, Smithfield, Dublin 7",standard,1/30/2022,235000,1,1,Apartment,105,Buy,11,B3,-8.503496,51.90224
"76 Marlay View Ballinteer Avenue Ballinteer Dublin 16, Ballinteer, Dublin 16",standard,1/29/2022,350000,2,2,Apartment,78,Buy,16,G,-8.563006,53.785732
"11 Arran Road Drumcondra Dublin 9, Drumcondra, Dublin 9",standard,1/29/2022,875000,3,2,Semi-D,,Buy,6,D1,-6.565861,52.498803
"Kalafat House, 27 Sorrento Road, Dalkey, Co. Dublin",standard,1/28/2022,2500000,4,4,Detached,307,Buy,13,D1,-6.236215,53.345373
"1C Havelock Place, Sandymount, Dublin 4",standard,1/27/2022,525000,2,1,Semi-D,58,Buy,14,F,-6.320218,53.285224
"Apartment 5, Talbot Hall, Thornleigh Road, Swords, Co. Dublin",standard,1/28/2022,199000,2,2,Apartment,61,Buy,21,C2,-6.229423,53.367091
"10 Primrose Street, Phibsborough, Dublin 7",standard,1/30/2022,425000,4,2,End of Terrace,116,Buy,37,B3,-8.387391,51.92302
"2 Milesian Lawn, Feltrim Road, Swords, Co. Dublin",standard,1/26/2022,410000,3,2,Semi-D,100,Buy,17,C2,-7.505726,53.29223
"Apartment 20 Block E , Smithfield Market, Smithfield, Dublin 7",standard,1/28/2022,420000,2,1,Apartment,80,Buy,8,C1,-9.090346,53.276967
"Taney Lodge, Taney Road, Goatstown, Dublin 14",standard,1/4/2022,550000,4,4,Detached,94,Buy,17,SI_666,-8.639034,51.765391
"15 Findlater Street, Stoneybatter, Dublin 7",standard,1/4/2022,285000,2,1,Terrace,41,Buy,13,G,-6.940408,52.393338
"12A Railway Avenue, Inchicore, Dublin 8",standard,1/28/2022,420000,3,1,Terrace,140,Buy,26,SI_666,-9.885365,51.858936
"2 Earlsfort Lane, Lucan, Co. Dublin",standard,1/28/2022,310000,3,3,Semi-D,89,Buy,28,E2,-9.156753,54.117247
"37 Ratoath Road, Cabra, Cabra, Dublin 7",standard,1/10/2022,340000,2,1,Terrace,70,Buy,11,C3,-6.415715,53.403021
"46 Newbrook Avenue, Donaghmede, Donaghmede, Dublin 13",standard,1/28/2022,310000,3,1,Terrace,88,Buy,4,SI_666,-8.032732,53.720281
"Apartment 53, Pier 19, Dublin 8",standard,1/28/2022,275000,2,1,Apartment,42,Buy,15,E2,-6.245863,53.391912
"64 Deanstown Avenue, Finglas, Finglas, Dublin 11",standard,1/28/2022,295000,3,1,Terrace,80,Buy,18,C1,-8.734332,51.749426
"Apartment 182, Block C, Lymewood Mews, Northwood, Santry, Dublin 9",standard,1/28/2022,269950,2,2,Apartment,74,Buy,15,B3,-8.441552,51.892087
"28 Kings Hall, Chapelizod, Dublin 20",standard,12/29/2021,220000,1,1,Apartment,47,Buy,13,C1,-9.287419,53.846444
"36 Crofton Hall, Castleknock, Dublin 15",standard,1/6/2022,380000,2,2,Apartment,87,Buy,14,XXX,-6.1980574,53.6162649
"13 Templeroan Court, Rathfarnham, Dublin 16",standard,1/30/2022,595000,3,2,Semi-D,113,Buy,17,C3,-6.3190029,53.3705466
"62 Sweetmount Avenue, Dundrum, Dundrum, Dublin 14",standard,12/28/2021,645000,4,2,Semi-D,125,Buy,23,C3,-8.639784,52.63087
"5 Valeview Gardens, Finglas South, Finglas, Dublin 11",standard,1/28/2022,195000,3,2,End of Terrace,92,Buy,27,XXX,-9.8653,52.569154
"24 Temple Court, Palatine Square, Stoneybatter, Dublin 7",standard,1/30/2022,425000,2,1,End of Terrace,88,Buy,22,C3,-7.243022,55.088508
"16 Heathfield Crescent, Finglas, Dublin 11",standard,1/30/2022,300000,3,2,End of Terrace,95,Buy,12,C1,-6.500925,52.588156
"24 Lanesborough Castle, Lanesborough, Finglas, Dublin 11",standard,1/30/2022,350000,4,3,Duplex,139,Buy,23,C2,-7.007395,55.198339
"10, Dun Emer Close, Lusk, Co. Dublin",standard,1/29/2022,250000,3,2,Semi-D,260,Buy,43,A2,-6.4546034,53.3637842
"Apartment 16, Fisherman's Green, Malahide, Co. Dublin",standard,1/13/2022,300000,2,1,Apartment,64,Buy,20,C2,-7.770314,53.558785
"154 Moylaragh Crescent, Balbriggan, Co. Dublin",standard,1/28/2022,235000,3,3,End of Terrace,92,Buy,17,G,-6.252268,53.371541
"29 Charleville Avenue, North Strand, Ballybough, Dublin 3",standard,1/28/2022,399950,2,1,End of Terrace,104,Buy,14,G,-6.253084,53.356837
"Apartment 69, Shelbourne Village, Ringsend, Dublin 4",standard,1/28/2022,325000,2,1,Apartment,66,Buy,34,G,-6.284013,53.39551
"14 The Paddocks, Carlton Court, Swords, Co. Dublin",standard,1/28/2022,274950,2,1,Townhouse,136,Buy,20,C2,-9.157812,54.055024
"20A Shanliss Road Santry Dublin 9, Santry, Dublin 9",standard,1/29/2022,450000,3,2,Detached,95,Buy,30,D1,-8.075457,53.794457
"14 Greenwood Close, Ayrfield, Dublin 13",standard,1/30/2022,375000,3,1,Semi-D,96,Buy,17,D2,-6.2380393,53.3090837
"10 The Grove, Bettyglen, Raheny, Dublin 5",standard,1/30/2022,550000,3,1,Terrace,94,Buy,12,D1,-6.345775,53.717292
"41 West Road, East Wall, D03, Dublin 3",standard,1/4/2022,510000,3,3,End of Terrace,89,Buy,10,C3,-6.942557,52.827262
"15 Watermill Lawn, Raheny, Dublin 5",standard,1/30/2022,875000,4,3,Detached,154,Buy,14,C1,-6.386325,53.8981
"3 Sycamore Road, Dundrum, Dublin 16",standard,1/30/2022,725000,5,3,Semi-D,149,Buy,20,C2,-9.323336,53.841466
"2 The Courtyard, Hollybank Avenue, Ranelagh, Dublin 6",standard,1/30/2022,875000,3,3,Terrace,144,Buy,21,B3,-7.193298,52.233722
"12 Westbrook Drive, Balbriggan, Co. Dublin",standard,1/30/2022,315000,3,1,Semi-D,96,Buy,12,D1,-6.364081,53.709996
"645b Howth Road, Raheny, Dublin 5",standard,1/30/2022,1200000,4,4,Detached,162,Buy,13,C3,-6.243556,53.349669
"38 Balkill Park, Howth, Co. Dublin",standard,1/30/2022,595000,3,1,Semi-D,112,Buy,28,C1,-9.319222,54.096515
"28 Aran House, Custom House Square, IFSC, Co. Dublin",standard,1/30/2022,425000,3,2,Apartment,85,Buy,55,B3,-7.101634,52.207898
"8a Delaford Avenue, Knocklyon, Dublin 16",standard,1/30/2022,700000,4,3,Detached,134,Buy,30,D2,-9.254278,54.095499
"35 Hunters Way, Ballycullen, Dublin 24",standard,1/30/2022,450000,3,3,Terrace,129,Buy,14,C3,-7.82589,52.799323
"75 Idrone Park, Knocklyon, Dublin 16",standard,1/30/2022,548000,4,2,Semi-D,118,Buy,26,C3,-6.182427,53.611076
"13 Sefton Hall, Kelston, Leopardstown Road, Foxrock, Dublin 18",standard,1/30/2022,525000,2,2,Apartment,95,Buy,20,C1,-8.577482,53.902514
"18 Charleville Road, Phibsborough, Dublin 7",standard,1/30/2022,895000,5,5,Semi-D,200,Buy,18,F,-6.310421,53.333352
"15 Park Crescent House, Blackhorse Avenue, Dublin 7",standard,1/30/2022,295000,2,1,Apartment,57,Buy,29,B3,-8.340244,51.960945
"1 Thornleigh Lane, Applewood, Swords, Co. Dublin",standard,1/30/2022,365000,3,2,Semi-D,86,Buy,12,C3,-9.3688842,51.486204
"5 Brides Glen Park, Swords, Co. Dublin",standard,1/30/2022,390000,3,3,Semi-D,100,Buy,13,E2,-6.253818,53.998151
"16 Lisin Glen, Ballyboggan Road, Glasnevin, Dublin 11",standard,1/30/2022,220000,1,1,Apartment,41,Buy,18,D1,-8.520379,51.876536
"7 Grosvenor Court, Templeogue, Dublin 6W",standard,1/30/2022,750000,4,1,Detached,129,Buy,21,C2,-6.63245,53.06281
"75 Ballybough Road, Ballybough, Dublin 3",standard,1/30/2022,295000,2,1,Terrace,50,Buy,11,B3,-6.68294,53.655835
"19 Hamilton Street, South Circular Road, Dublin 8",standard,1/28/2022,395000,2,2,Duplex,,Buy,23,G,-9.475,51.532844
"7 Saint Aidan's Park Avenue, Marino, Marino, Dublin 3",standard,1/17/2022,440000,3,1,Terrace,98,Buy,6,E1,-7.73907,54.946111
"6A & 6B, 6-8 La Touche Road, Bluebell, Dublin 12",standard,1/29/2022,435000,4,2,Apartment,103,Buy,8,E1,-7.739591,54.946592
"15 Knocklyon Green, Knocklyon, Dublin 16",standard,1/29/2022,575000,3,2,Semi-D,116,Buy,28,D2,-8.394271,51.84497
"6A, 6-8 La Touche Road, Bluebell, Dublin 12",standard,1/29/2022,220000,2,1,Apartment,51,Buy,14,C2,-9.026728,51.676395
"107 Forest Hills, Rathcoole, Co. Dublin",standard,1/29/2022,285000,3,1,Terrace,111,Buy,11,D2,-6.686706,53.283721
"6 Castle Park, Clondalkin, Dublin 22",standard,1/29/2022,385000,3,1,Semi-D,132,Buy,19,D2,-6.13423,53.267873
"4 Newlands Manor Drive, Clondalkin, Dublin 22",standard,1/29/2022,495000,4,3,Semi-D,,Buy,14,SI_666,-6.290078,53.38092
"6 Droim na Coille Court, Lucan, Co. Dublin",standard,1/29/2022,475000,4,3,Semi-D,152,Buy,17,D1,-9.052095,52.445582
"24 Ballyowen Square, Lucan, Co. Dublin",standard,1/29/2022,325000,3,3,Terrace,90,Buy,30,B1,-6.500007,52.588612
"14 St Johns Avenue, Clondalkin, Dublin 22",standard,1/28/2022,295000,3,1,Semi-D,,Buy,25,G,-9.148044,52.494047
"11 The Crescent, Kingswood Heights, Kingswood, Dublin 22",standard,1/29/2022,495000,6,3,Detached,47,Buy,13,C3,-8.398978,52.649303
"Top View, Redgap, Rathcoole, Co. Dublin",standard,1/29/2022,595000,4,3,Detached,211,Buy,19,D1,-7.274346,53.035666
"63 New Road, Clondalkin, Dublin 22",standard,1/29/2022,695000,2,1,Semi-D,92,Buy,2,C1,-9.501719,52.448546
"3 Sylvan Avenue, Kingswood, Dublin 22",standard,1/29/2022,485000,4,2,Detached,176,Buy,81,B3,-7.297343,52.586433
"8 Blackthorn Hill Close, Rathcoole, Co. Dublin",standard,1/29/2022,285000,2,1,Terrace,90,Buy,52,C1,-7.193219,52.440076
"18 Marlfield Lawn, Kiltipper, Dublin 24",standard,1/29/2022,215000,2,2,Apartment,65,Buy,23,D1,-9.975543,53.596835
"46 Moynihan Court, Tallaght, Dublin 24",standard,1/29/2022,199000,2,1,Apartment,51,Buy,28,C1,-7.314414,53.047079
"48 Yellow Meadows Drive, Clondalkin, Dublin 22",standard,1/29/2022,325000,3,1,Terrace,76,Buy,22,E2,-8.697745,51.612017
"58 Clifden Road, Ballyfermot, Dublin 10",standard,1/29/2022,240000,3,1,Terrace,72,Buy,28,F,-7.319128,53.116361
"12 Monksfield Lawn, Clondalkin, Dublin 22",standard,1/29/2022,315000,4,2,Semi-D,116,Buy,18,E2,-6.298261,53.32668
"53 Castle Park, Tallaght, Dublin 24",standard,1/30/2022,299000,3,1,Terrace,,Buy,39,SI_666,-7.328992,53.112557
"16 Oak House, Carrickmines Green, Carrickmines, Dublin 18",standard,1/30/2022,275000,2,2,Apartment,82,Buy,7,F,-6.232655,53.33982
"4 Luttrellstown Avenue, Carpenterstown, Dublin 15",standard,1/4/2022,550000,3,2,Semi-D,,Buy,16,F,-8.84374,53.915423
"15 Newcourt, Swords, Co. Dublin",standard,1/30/2022,360000,3,1,Semi-D,56,Buy,10,D1,-6.23345,53.339595
"63 Lioscian, Rathbeale Road, Swords, Co. Dublin",standard,1/28/2022,380000,4,4,End of Terrace,112,Buy,23,C2,-8.189148,51.957371
"28 Greenfield Park, Donnybrook, Dublin 4",standard,1/28/2022,2750000,6,3,Detached,372,Buy,6,C1,-8.593585032,53.84709133
"Apartment 51, The Clayton, The Gasworks, Dublin 4",standard,1/26/2022,480000,2,2,Apartment,72,Buy,22,F,-6.125355,53.224778
"Apartment 406, Longboat Quay North Apartments, Dublin 2",standard,1/30/2022,330000,1,1,Apartment,54,Buy,17,XXX,-6.4177082,53.2774818
"25 Knocklyon Close, Knocklyon, Dublin 16",standard,1/30/2022,700000,5,3,Semi-D,146,Buy,12,XXX,-9.01705,53.274378
"7 Liffey Terrace, St Laurence's Road, Chapelizod, Dublin 20",standard,1/30/2022,339000,2,2,Terrace,74,Buy,35,B2,-6.548767,53.391716
"128 Larkfield Gardens, Harold's Cross, Dublin 6W",standard,1/30/2022,475000,3,1,End of Terrace,,Buy,11,C1,-7.48564562,53.77953643
"58A Blessington Street, Dublin 7",standard,1/30/2022,650000,2,3,End of Terrace,87,Buy,10,D1,-9.546861,53.886464
"8 Leader Hall, Booterstown Avenue, Booterstown, Co. Dublin",standard,12/23/2021,495000,2,2,Apartment,75,Buy,2,XXX,-6.402183,53.770119
"62 Carleton Road, Marino, Dublin 3",standard,1/17/2022,499000,3,1,Terrace,105,Buy,14,C2,-7.271864,53.049045
"195 Tuskar Rock, Custom House Harbour, IFSC, Dublin 1",standard,1/30/2022,275000,1,1,Apartment,40,Buy,7,C2,-8.482953,53.773737
"129 The Elms, Mount Merrion Avenue, Blackrock, Co. Dublin",standard,1/30/2022,550000,2,1,Apartment,80,Buy,17,F,-6.699018,53.290316
"28 Willowbank Drive, Rathfarnham, Dublin 14",standard,1/30/2022,775000,5,2,Semi-D,145,Buy,6,SI_666,-6.362774,53.28629
"5 Mercer House, Brennanstown, Cabinteely, Dublin 18",standard,1/30/2022,400000,2,2,Apartment,83,Buy,4,D2,-9.49589,53.803784
"2 Bayside Villas, Sandy Road, Rush, Co. Dublin",standard,1/21/2022,210000,2,1,Apartment,63,Buy,16,C3,-6.164671,53.280556
"Apartment 66, The Dock Mill, Grand Mill Quay, Dublin 4",standard,1/28/2022,429950,2,1,Apartment,370,Buy,23,C3,-6.843416,52.855053
"8 Emerald Terrace, St. Catherine's, South City Centre, Dublin 8",standard,1/30/2022,275000,2,1,Terrace,56,Buy,25,D1,-8.50888932,53.47259535
"Apartment 19, Hanover Court, Dublin 8",standard,1/28/2022,350000,2,1,Apartment,66,Buy,15,C1,-7.379445,52.551599
"14 Deerhaven View, Huntstown, Clonee, Dublin 15",standard,1/20/2022,330000,3,2,Semi-D,,Buy,8,SI_666,-8.379005567,52.859094
"312 Swords Road, Whitehall, Santry, Dublin 9",standard,1/29/2022,450000,4,1,Semi-D,145,Buy,9,D2,-6.408856,53.395269
"19 Foxborough Rise, Lucan, Co. Dublin",standard,1/28/2022,305000,3,1,Semi-D,86,Buy,88,C2,-6.293722,53.295702
"81 Cabra Road, Dublin 7",standard,1/30/2022,820000,4,2,Terrace,172,Buy,18,C2,-8.77711,51.87352
"36 Abalone, The Grange, Brewery Road, Stillorgan, Co. Dublin",standard,1/30/2022,345000,1,1,Apartment,56,Buy,2,SI_666,-7.3381378,53.5259334
"Apartment 8, Block 4, Clarion Quay, Dublin 1",standard,1/30/2022,275000,1,1,Apartment,47,Buy,26,B3,-6.190585,53.295558
"11 Windmill Court, Clonsilla, Dublin 15",standard,1/28/2022,240000,2,2,Apartment,60,Buy,16,G,-6.836943,52.226948
"88 Lourdes Road, Maryland, Dublin 8",standard,1/28/2022,280000,2,1,Terrace,82,Buy,57,B3,-6.217606,53.262735
"33 Walkinstown Park, Walkinstown, Walkinstown, Dublin 12",standard,1/10/2022,365000,3,2,End of Terrace,89,Buy,28,D2,-8.185125,53.616807
"51 Hollybank Road, Drumcondra, Dublin 9",standard,1/30/2022,925000,4,3,Terrace,184,Buy,12,B3,-6.236974,53.345484
"Apartment 20 Clonuske Drive, Balbriggan, Co. Dublin",standard,1/29/2022,199000,2,1,Apartment,65,Buy,18,D1,-7.130909,52.264086
"39 Shelton Park, Kimmage, Dublin 12",standard,1/30/2022,525000,2,1,Bungalow,105,Buy,11,C1,-6.271246,53.321901
"43 Kinvara Road, Navan Road (D7), Dublin 7",standard,1/4/2022,425000,3,1,Terrace,115,Buy,14,D1,-6.535252,53.172024
"7 The Avenue, Saint Marnock's Bay, Portmarnock, Co. Dublin",standard,1/28/2022,695000,4,4,Semi-D,168,Buy,10,E1,-9.075641,53.284083
"Greenshadows, Swords Road, Malahide, Co. Dublin",standard,12/21/2021,800000,2,2,Bungalow,113,Buy,15,D2,-6.376029,53.286005
"30 Irishtown Road, Irishtown, Dublin 4",standard,12/23/2021,675000,4,2,Terrace,126,Buy,10,D2,-6.98789,52.990531
"Silver Pines, Silver Pines, Dalkey Avenue, Dalkey, Co. Dublin",standard,1/7/2022,1650000,5,3,Semi-D,197,Buy,6,G,-6.037201,52.979747
"Apartment 2, Temple Place, Dublin 1",standard,1/28/2022,230000,1,1,Apartment,45,Buy,9,C1,-8.328579,54.026094
"Apartment 26, The Schooner, Alverno, Clontarf, Dublin 3",standard,1/4/2022,299000,1,1,Apartment,100,Buy,16,B3,-8.964795,53.275404
"58 Rokeby Park, Lucan, Co. Dublin",standard,12/21/2021,958000,5,5,Detached,260,Buy,18,C3,-6.278619,53.349157
"1 Summer Street North, North Circular Road, Dublin 1",standard,1/28/2022,395000,4,1,End of Terrace,89,Buy,11,C1,-6.145482,53.247962
"Bella Vista, 35 Cedarwood Road, Glasnevin, Dublin 11",standard,1/28/2022,545000,4,2,Semi-D,170,Buy,19,C3,-6.70845,53.97628
"11 Church Grove, Aylesbury, Tallaght, Dublin 24",standard,1/27/2022,250000,2,1,Bungalow,56,Buy,14,F,-8.87213,52.703964
"23 Carrigmore Green, Saggart, Co. Dublin",standard,1/27/2022,400000,3,3,Semi-D,109,Buy,11,C2,-6.093299,53.390194
"59 Dublin Street, Dundalk, Co. Louth",standard,1/24/2022,240000,4,3,End of Terrace,135,Buy,13,C3,-6.3823654,53.2733188
"Kilmagar, Clonskeagh Road, Clonskeagh, Dublin 14",standard,12/21/2021,995000,3,3,Semi-D,217,Buy,2,C2,-6.392933,53.987848
"20 Ravensdale Road, East Wall, Dublin 3",standard,1/30/2022,325000,2,1,Terrace,50,Buy,12,D1,-8.450999,51.893392
"21 Burton House, Custom House Square, IFSC, Dublin 1",standard,1/27/2022,475000,2,2,Apartment,,Buy,17,D1,-8.215483,53.092675
"18 Linnen Hall, Harbour Mill, Balbriggan, Co. Dublin",standard,1/30/2022,235000,2,2,Apartment,90,Buy,23,C2,-6.682809,53.668999
"22 Glenealy Road, Crumlin, Crumlin, Dublin 12",standard,12/20/2021,295000,2,1,Terrace,60,Buy,8,G,-6.871230104,53.72735782
"279 Mourne Road, Drimnagh, Drimnagh, Dublin 12",standard,1/28/2022,295000,2,1,End of Terrace,61,Buy,39,D2,-8.270682,52.269299
"59 Thomastown Road, Glenageary, Co. Dublin",standard,1/28/2022,695000,4,2,Semi-D,132,Buy,15,XXX,-6.386862,53.2896549
"Apartment 39, The Eden, Prospect Hill, Finglas, Dublin 11",standard,1/28/2022,224950,2,2,Apartment,59,Buy,14,XXX,-6.3288999,53.2706471
"38 Slane Road, Crumlin, Crumlin, Dublin 12",standard,1/28/2022,299950,2,1,Terrace,43,Buy,11,F,-6.266512,53.357085
"52 South Lotts Road, Ringsend, Dublin 4",standard,1/30/2022,475000,2,1,Terrace,82,Buy,25,F,-6.2888082,53.2895295
"42 Gordon Street, Ringsend, Ringsend, Dublin 4",standard,1/28/2022,375000,2,1,Terrace,56,Buy,18,XXX,-6.4598337,53.2833263
"44 Mountpleasant Terrace, Ranelagh, Ranelagh, Dublin 6",standard,1/28/2022,495000,2,1,End of Terrace,56,Buy,17,D1,-6.4315773,53.3414022
"Apartment 19, 6 Usher's Quay, Dublin 8",standard,1/24/2022,215000,1,1,Apartment,35,Buy,27,XXX,-7.5839543,54.1162175
"Apartment 45, Mountfield Park, Malahide, Co. Dublin",standard,1/28/2022,370000,2,2,Apartment,75,Buy,12,D1,-6.2706264,53.3123112
"1 Bayswater Terrace, Breffni Road, Sandycove, Co. Dublin",standard,12/20/2021,2750000,7,4,End of Terrace,370,Buy,23,C2,-7.335559,53.510876
"2 The Landey, Santry, Dublin 9",standard,1/28/2022,235000,2,1,Apartment,65,Buy,21,B3,-9.695016,52.278326
"3 Allen Terrace, Phibsborough, Dublin 7",standard,1/26/2022,395000,3,1,End of Terrace,72,Buy,16,C3,-6.915179,53.157464
"5 Lindisfarne Lawns, Clondalkin, Dublin 22",standard,1/29/2022,245000,3,1,Terrace,84,Buy,8,E1,-7.111675,53.520018
"38 Ard Mor Crescent, Tallaght, Dublin 24",standard,1/29/2022,245000,3,1,Terrace,74,Buy,24,C1,-8.92498103,53.78950276
"Clonford, Windmill Hill, Rathcoole, Co. Dublin",standard,1/29/2022,795000,5,3,Detached,279,Buy,13,D2,-8.179933,51.919387
"113A Seapark Drive, Clontarf, Clontarf, Dublin 3",standard,12/18/2021,375000,1,1,Detached,38,Buy,12,C1,-8.741131,53.31246
"Crinken Lodge, Dublin Road, Shankill, Dublin 18",standard,1/30/2022,700000,3,3,Detached,107,Buy,12,SI_666,-9.051594,53.277365
"150 Belfry Hall, Citywest, Co. Dublin",standard,1/29/2022,215000,2,2,Apartment,65,Buy,20,C2,-8.494099,54.178222
"Apartment 9, Village Square Apartments, Westpark, Tallaght, Dublin 24",standard,1/27/2022,200000,1,1,Apartment,52,Buy,15,F,-6.258353,53.330102
"29 Boden Heath, Ballyboden, Dublin 16",standard,12/21/2021,425000,2,2,Apartment,,Buy,6,SI_666,-7.205555,53.708248
"25 Grange Terrace, Blackrock, Deans Grange, Co. Dublin",standard,1/30/2022,475000,1,1,Detached,59,Buy,32,C2,-7.739017,54.976231
"26 Carrigmore Downs, Citywest, Saggart, Co. Dublin",standard,1/30/2022,379950,4,3,Semi-D,110,Buy,20,XXX,-9.1778236,54.1236668
"77 Ferndale Avenue, Glasnevin, Dublin 11",standard,1/27/2022,450000,3,1,Semi-D,98,Buy,24,C1,-6.266637,53.629097
"49 Cherrywood Crescent, Clondalkin, Clondalkin, Dublin 22",standard,12/17/2021,289000,3,1,End of Terrace,156,Buy,3,D2,-6.256513,53.359468
"4 Weaver Court, Clondalkin, Clondalkin, Dublin 22",standard,12/17/2021,210000,2,2,Terrace,152,Buy,17,C3,-9.468653,53.805634
"4 Woodvale Grove, Clonsilla, Clonsilla, Dublin 15",standard,1/27/2022,299500,3,1,Semi-D,88,Buy,21,D1,-6.353122,52.484263
"Whiteoaks Lodge, 12A Stillorgan Road, Donnybrook, Dublin 4",standard,1/30/2022,750000,3,2,Detached,88,Buy,13,C3,-8.974077,53.277223
"17 Charleville Square, Rathfarnham, Rathfarnham, Dublin 14",standard,1/28/2022,725000,4,3,End of Terrace,169,Buy,18,SI_666,-7.577101,52.722081
"20 Coppinger Walk, Stillorgan Park, Blackrock, Co. Dublin",standard,1/28/2022,495000,2,1,Terrace,69,Buy,21,G,-7.414717,52.346993
